CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
2279	3790	424	0.7227	-105.024
3692	3790	424	0.8507	-14.016
3790	3802	424	0.8982	-1.002
3790	3858	424	0.7056	-3.984
3790	5782	424	0.7888	-137.979
3790	5799	424	0.7586	-138.984
5782	5799	424	0.9325	-1.005
2279	5782	424	0.7121	-243.003
3692	5782	424	0.8235	-151.995
2279	2290	424	0.9332	-1.002
2290	3692	424	0.7364	-90.006
2290	3802	424	0.7025	-105.024
2290	3858	424	0.8399	-108.006
2290	4107	424	0.7776	-120.018
2290	5799	424	0.7317	-243.006
2279	3692	424	0.7743	-91.008
3692	3802	424	0.7961	-15.018
3692	3858	424	0.7242	-18.0
3692	5799	424	0.7934	-153.0
2279	3858	424	0.8388	-109.008
3802	3858	424	0.7051	-2.982
3811	3858	424	0.7282	-2.016
3858	4107	424	0.8361	-12.012
2279	5799	424	0.7075	-244.008
3802	5799	424	0.7706	-137.982
2279	4107	424	0.7974	-121.02
35956	35970	425	0.97	-0.996
37298	37308	426	0.8422	-1.012
14751	30835	427	0.835	-18.021
14775	30835	427	0.811	-17.013
30507	30835	427	0.9423	-19.023
30526	30835	427	0.9614	-18.015
30534	30835	427	0.9554	-17.019
30804	30835	427	0.8862	-2.001
30818	30835	427	0.9704	-0.993
30835	30877	427	0.7869	-2.967
30835	30893	427	0.7033	-3.942
30835	30910	427	0.7381	-4.959
33068	33087	427	0.7747	-0.984
33086	33087	427	0.7642	0.009
33087	33103	427	0.7254	-1.017
33087	33120	427	0.7137	-2.019
14751	30804	427	0.7893	-16.02
14775	30804	427	0.7424	-15.012
30507	30804	427	0.9089	-17.022
30526	30804	427	0.8737	-16.014
30534	30804	427	0.8622	-15.018
30804	30818	427	0.9086	-1.008
30804	30877	427	0.7282	-4.968
30507	30910	427	0.728	-23.982
30526	30910	427	0.7533	-22.974
30534	30910	427	0.7592	-21.978
30818	30910	427	0.7217	-5.952
30877	30910	427	0.8798	-1.992
30893	30910	427	0.8277	-1.017
14751	30877	427	0.7381	-20.988
14775	30877	427	0.7093	-19.98
30507	30877	427	0.7835	-21.99
30526	30877	427	0.7907	-20.982
30534	30877	427	0.7884	-19.986
30818	30877	427	0.7715	-3.96
30877	30893	427	0.8408	-0.975
33068	33120	427	0.821	-3.003
33086	33120	427	0.9039	-2.01
33103	33120	427	0.8624	-1.002
14751	14775	427	0.9172	-1.008
14751	30507	427	0.8219	1.002
14751	30526	427	0.8337	-0.006
14751	30534	427	0.8263	-1.002
14751	30818	427	0.8312	-17.028
14775	30526	427	0.8014	1.002
30507	30526	427	0.9634	-1.008
30526	30534	427	0.9665	-0.996
30526	30818	427	0.9648	-17.022
30526	33086	427	0.7513	-156.093
33068	33086	427	0.9002	-0.993
33086	33103	427	0.9593	-1.008
14775	30507	427	0.7905	2.01
14775	30534	427	0.7931	0.006
14775	30818	427	0.7867	-16.02
30507	30893	427	0.7096	-22.965
30507	30534	427	0.9603	-2.004
30507	30818	427	0.9673	-18.03
30534	33103	427	0.7639	-156.105
33068	33103	427	0.8642	-2.001
30534	30818	427	0.9572	-16.026
27738	27750	428	0.9541	-1.012
7582	7612	429	0.9869	-1.002
8077	8092	430	0.8987	-2.004
16852	16915	431	0.9229	-0.996
17420	17837	432	0.75	-17.025
17451	17837	432	0.766	-16.026
24201	24231	432	0.9561	-1.005
23421	24231	432	0.7356	-34.953
23447	24231	432	0.8271	-33.954
17420	17451	432	0.9218	-0.999
17451	23447	432	0.7486	-241.182
23421	23447	432	0.9661	-0.999
23447	24201	432	0.7171	-32.949
17420	23421	432	0.7268	-241.182
23421	24201	432	0.803	-33.948
26545	26564	433	0.9591	-1.004
26545	27853	433	0.9315	-43.002
27853	27915	433	0.8215	-2.006
26564	27915	433	0.7964	-44.004
26564	27853	433	0.7264	-41.998
6623	6641	434	0.9645	-0.987
38380	38398	435	0.9077	-2.004
38381	38398	435	0.9199	-2.0
38392	38398	435	0.9385	-0.992
38393	38398	435	0.9332	-0.992
38398	38403	435	0.9283	-1.0
38398	38404	435	0.9459	-0.988
38398	38452	435	0.9582	-16.024
38398	38455	435	0.9553	-17.028
38398	38458	435	0.9286	-18.032
38398	39050	435	0.8967	-227.16
39046	39050	435	0.8297	-1.02
38380	38404	435	0.8972	-2.992
38381	38404	435	0.9098	-2.988
38391	38404	435	0.8512	-2.016
38392	38404	435	0.9162	-1.98
38393	38404	435	0.931	-1.98
38403	38404	435	0.9064	0.012
38404	38452	435	0.9581	-15.036
38404	38455	435	0.9537	-16.04
38404	38458	435	0.9248	-17.044
38380	38455	435	0.9124	-19.032
38381	38455	435	0.9168	-19.028
38391	38455	435	0.8874	-18.056
38392	38455	435	0.9308	-18.02
38393	38455	435	0.9332	-18.02
38403	38455	435	0.9246	-16.028
38452	38455	435	0.965	-1.004
38455	38458	435	0.9429	-1.004
38380	38391	435	0.9141	-0.976
38381	38391	435	0.9067	-0.972
38391	38392	435	0.9202	-0.036
38391	38393	435	0.8685	-0.036
38391	38403	435	0.9049	-2.028
38391	38452	435	0.8999	-17.052
38391	38458	435	0.8654	-19.06
38380	38392	435	0.9548	-1.012
38381	38392	435	0.9513	-1.008
38392	38393	435	0.9257	0.0
38392	38403	435	0.9237	-1.992
38392	38452	435	0.9449	-17.016
38392	38458	435	0.9017	-19.024
38380	38452	435	0.9295	-18.028
38381	38452	435	0.9371	-18.024
38393	38452	435	0.9483	-17.016
38403	38452	435	0.9339	-15.024
38452	38458	435	0.9435	-2.008
38380	38381	435	0.9456	-0.004
38380	38393	435	0.9097	-1.012
38380	38403	435	0.8951	-3.004
38380	38458	435	0.8849	-20.036
38381	38403	435	0.8991	-3.0
38393	38403	435	0.908	-1.992
38403	38458	435	0.9104	-17.032
38381	38393	435	0.9204	-1.008
38381	38458	435	0.8852	-20.032
38393	38458	435	0.9065	-19.024
22168	22219	436	0.8363	-1.004
13893	13921	437	0.7576	-1.017
13919	13921	437	0.7581	-0.012
13893	13919	437	0.9526	-1.005
13919	14274	437	0.7541	-14.994
13919	14289	437	0.8281	-15.996
13893	14274	437	0.8053	-15.999
14274	14289	437	0.9504	-1.002
13893	14289	437	0.7467	-17.001
10053	10081	438	0.979	-1.005
16248	16263	439	0.8407	-1.005
21450	21482	440	0.8341	-0.996
21417	21450	440	0.7628	-1.002
31784	31801	441	0.8861	-1.011
31801	31809	441	0.872	-0.99
31784	31809	441	0.8501	-2.001
17434	17470	442	0.7746	-0.996
23884	23898	443	0.7775	-0.996
23898	23917	443	0.8002	-0.988
23884	23917	443	0.7066	-1.984
3233	3255	444	0.9705	-1.005
3233	18538	444	0.775	0.001
3233	18539	444	0.7111	-0.003
3233	18572	444	0.7672	-0.999
18538	18539	444	0.9157	-0.004
18538	18572	444	0.9687	-1.0
3255	18538	444	0.7627	1.006
18539	18572	444	0.9014	-0.996
3255	18572	444	0.7529	0.006
3255	18539	444	0.7047	1.002
22872	22887	445	0.8651	-1.015
31068	31094	446	0.8269	-1.989
22437	22486	447	0.8678	789.367
22463	22486	447	0.8879	790.382
22437	22463	447	0.958	-1.014
38009	38015	448	0.9264	-1.036
38015	38022	448	0.9308	-0.98
38009	38022	448	0.9211	-2.016
8881	8902	449	0.9254	-0.999
8881	8924	449	0.7315	-1.998
1831	8881	449	0.745	-0.008
1839	8881	449	0.7356	0.992
1831	1839	449	0.9614	-1.0
1839	8902	449	0.7157	-0.007
1831	8902	449	0.7255	-1.007
8902	8924	449	0.8444	-0.999
24815	25011	450	0.8394	-14.036
28913	28943	451	0.9689	-0.998
28943	29420	451	0.7783	-18.012
8506	8518	452	0.8822	-0.996
4595	4610	453	0.8284	-1.002
27133	27145	454	0.8016	-0.993
27133	27148	454	0.8131	-1.995
27133	27149	454	0.7586	1720.732
27133	35502	454	0.7832	0.014
27133	35505	454	0.7651	-1.016
27133	35518	454	0.7605	-1.99
23840	27145	454	0.7567	-1928.853
23840	27148	454	0.7301	-1929.855
23840	35502	454	0.7026	-1927.846
23840	35505	454	0.7294	-1928.876
23840	35518	454	0.7254	-1929.85
27145	27149	454	0.7717	1721.725
27148	27149	454	0.7689	1722.727
27149	35502	454	0.7526	-1720.719
27149	35505	454	0.7188	-1721.748
27149	35518	454	0.733	-1722.722
35502	35505	454	0.9076	-1.029
35502	35518	454	0.9253	-2.004
27145	35502	454	0.9008	1.007
27148	35502	454	0.9036	2.009
27145	27148	454	0.9073	-1.002
27145	35505	454	0.8834	-0.022
27145	35518	454	0.8868	-0.997
35505	35518	454	0.9011	-0.975
27148	35505	454	0.875	0.979
27148	35518	454	0.8636	0.005
23185	23219	455	0.9666	-1.005
23219	23235	455	0.8672	-0.999
23185	23235	455	0.8462	-2.004
10173	10195	456	0.9351	-1.008
10173	10223	456	0.9034	-2.007
10195	10223	456	0.9355	-0.999
10962	11596	457	0.7044	-16.064
11554	11596	457	0.9335	-1.016
12560	12594	457	0.8683	-1.012
12560	21266	457	0.8422	-234.106
10932	12560	457	0.8938	-42.046
11554	26528	457	0.7957	-413.266
10932	11554	457	0.7638	-16.056
10932	10962	457	0.9517	-1.008
26528	26551	457	0.9582	-1.006
10962	12594	457	0.7859	-42.05
12594	21304	457	0.7158	-234.106
21266	21304	457	0.8964	-1.012
13636	13669	458	0.9502	-1.0
13636	14506	458	0.7032	-26.016
14506	14623	458	0.7014	-2.944
5124	5156	459	0.7059	-1.995
5142	5156	459	0.7447	-0.987
5124	5142	459	0.9559	-1.008
5124	5855	459	0.7133	-41.025
5855	5870	459	0.9337	-1.008
5142	5855	459	0.7037	-40.017
5142	5870	459	0.7088	-41.025
11874	11904	460	0.9597	-1.008
11651	12401	461	0.7247	-28.986
12376	12401	461	0.8417	-0.981
12401	12427	461	0.9313	-0.999
12401	12444	461	0.8028	-2.001
12427	12444	461	0.8219	-1.002
12376	12427	461	0.7358	-1.98
11651	12427	461	0.7181	-29.985
37380	37504	462	0.9131	-15.996
37380	37513	462	0.854	-16.998
37380	37523	462	0.7554	-17.997
25152	25163	462	0.8842	-1.004
25163	37504	462	0.7383	1.009
25163	37513	462	0.7526	0.007
25152	25898	462	0.7287	-41.02
37504	37523	462	0.9184	-2.001
37513	37523	462	0.8183	-0.999
37504	37513	462	0.9539	-1.002
16444	16484	463	0.9204	-0.996
13038	13075	464	0.9518	-2.01
13053	13075	464	0.9401	-1.002
13038	13053	464	0.9665	-1.008
3575	13038	464	0.7011	0.006
3575	3590	464	0.9344	-1.0
5166	5197	465	0.8564	-0.992
6005	6029	466	0.7865	-0.992
20262	38238	467	0.7178	0.001
38238	38253	467	0.9592	-0.998
20262	38253	467	0.7227	-0.996
20262	20760	467	0.8809	-19.038
20288	20760	467	0.8541	-18.039
20309	20760	467	0.8808	-17.034
20733	20760	467	0.9337	-1.008
20262	20288	467	0.9307	-0.999
20288	20309	467	0.9463	-1.005
20288	20733	467	0.8999	-17.031
20262	20309	467	0.9463	-2.004
20262	20733	467	0.9365	-18.03
20309	20733	467	0.9245	-16.026
36902	36910	468	0.8092	-1.008
19362	19668	469	0.7342	-1512.824
1471	1485	470	0.9307	-1.002
15466	15488	471	0.9402	-1.002
2028	2035	472	0.7017	-464.522
2035	2045	472	0.7716	-1.968
32813	33124	473	0.7082	954.442
32839	33124	473	0.7392	955.435
33112	33124	473	0.7402	971.455
31248	33112	473	0.7396	-116.046
32813	33112	473	0.9104	-17.013
32839	33112	473	0.8865	-16.02
32813	32839	473	0.9315	-0.993
31248	32813	473	0.7648	-99.033
3291	3306	474	0.7773	-0.9
3876	3888	475	0.777	-508.181
5808	5818	476	0.747	-552.292
5818	5836	476	0.8489	551.29
5808	5836	476	0.8313	-1.002
37739	37748	477	0.8927	-0.999
19545	23427	478	0.7508	-157.095
23041	23427	478	0.7554	-16.986
23362	23427	478	0.9227	-1.998
23398	23427	478	0.9463	-1.002
23427	23463	478	0.7919	-1.008
19127	19160	478	0.774	-1.005
19159	19160	478	0.7807	-0.003
19160	19545	478	0.7039	-15.996
19127	19520	478	0.8502	-15.999
19159	19520	478	0.7408	-14.997
19520	19545	478	0.9895	-1.002
19520	23013	478	0.8204	-140.106
19520	23041	478	0.7268	-141.111
19520	23362	478	0.8119	-156.099
19520	23398	478	0.7209	-157.095
23362	23463	478	0.822	-3.006
23398	23463	478	0.8425	-2.01
19127	19159	478	0.9857	-1.002
19127	19545	478	0.7591	-17.001
19127	23013	478	0.7328	-156.105
19159	19545	478	0.8523	-15.999
19159	23041	478	0.7245	-156.108
19159	23398	478	0.7135	-172.092
20026	20056	478	0.8404	-0.996
19545	23013	478	0.7098	-139.104
23013	23041	478	0.9879	-1.005
23013	23362	478	0.8187	-15.993
23013	23398	478	0.7156	-16.989
19545	20056	478	0.7314	-21.972
19545	23362	478	0.7095	-155.097
23041	23362	478	0.7163	-14.988
23362	23398	478	0.9589	-0.996
19545	23041	478	0.8242	-140.109
23041	23398	478	0.8277	-15.984
19545	23398	478	0.8192	-156.093
10799	10839	479	0.7383	-2.02
16097	16138	480	0.8678	-0.994
18236	18546	481	0.8923	-11.013
18510	18546	481	0.8084	-0.996
17377	18546	481	0.9198	-43.011
17789	18546	481	0.7718	-27.021
17367	17377	481	0.9575	-0.999
17377	17789	481	0.7694	-15.99
17377	18236	481	0.8871	-31.998
17316	17747	481	0.8149	-18.009
17345	17747	481	0.8004	-17.007
17367	17747	481	0.7457	-15.999
17747	17789	481	0.9226	-0.99
17747	17813	481	0.7562	-2.007
17747	18208	481	0.7383	-15.999
5502	17747	481	0.755	0.002
5523	17747	481	0.7465	1.01
17789	18236	481	0.7164	-16.008
18208	18236	481	0.9634	-0.999
17316	17789	481	0.7718	-18.999
17345	17789	481	0.8836	-17.997
17789	17813	481	0.7336	-1.017
5502	17789	481	0.7381	-0.988
5523	17789	481	0.7335	0.02
17367	18208	481	0.8808	-31.998
18208	18510	481	0.7575	-11.016
17367	18510	481	0.798	-43.014
17316	17345	481	0.9067	-1.002
5502	5523	481	0.9582	-1.008
5523	17345	481	0.7228	18.017
13666	27531	482	0.7304	-386.186
1700	13666	482	0.7225	-0.001
8797	8802	483	0.8882	-1.0
18120	18156	484	0.9608	-1.002
12174	12196	485	0.8235	-0.999
36073	36163	486	0.8771	-14.972
36073	36167	486	0.8977	-15.972
36163	36167	486	0.9498	-1.0
20511	20540	487	0.7894	-0.999
20511	20541	487	0.8348	-1.002
20540	20541	487	0.796	-0.003
25472	25491	488	0.9525	-0.994
11491	11528	489	0.9832	-1.01
3350	3369	490	0.9247	-1.008
6556	6569	491	0.9044	-1.002
8475	8514	492	0.9264	-1.008
8475	23106	492	0.703	-1.999
8514	23106	492	0.7152	-0.991
23067	23106	492	0.8363	-1.995
23081	23106	492	0.9447	-0.993
23067	23081	492	0.8744	-1.002
8514	23081	492	0.7244	0.002
613	619	493	0.9243	-1.004
613	624	493	0.9216	-2.008
619	624	493	0.9344	-1.004
31836	31856	494	0.9837	-1.0
11564	11583	495	0.8828	-0.996
11564	11600	495	0.8937	-1.996
11564	11657	495	0.7201	-5.0
11564	11688	495	0.7913	-5.996
11564	12193	495	0.7723	-31.996
11564	12209	495	0.7538	-32.996
11564	27067	495	0.7154	-0.003
11564	27081	495	0.7148	-1.002
11914	12209	495	0.7044	-16.004
27067	27081	495	0.9877	-0.999
27067	27096	495	0.8501	-1.962
11583	11600	495	0.88	-1.0
11583	11657	495	0.7496	-4.004
11583	11688	495	0.8294	-5.0
11583	12193	495	0.7125	-31.0
11583	12209	495	0.788	-32.0
11600	11657	495	0.7267	-3.004
11600	11688	495	0.8094	-4.0
11600	12193	495	0.7044	-30.0
11600	12209	495	0.7364	-31.0
11657	11688	495	0.8063	-0.996
11657	12193	495	0.7279	-26.996
11657	12209	495	0.73	-27.996
27081	27096	495	0.7847	-0.963
11688	12209	495	0.781	-27.0
12193	12209	495	0.9126	-1.0
11688	12193	495	0.7451	-26.0
23715	23755	496	0.7229	-0.846
23702	23715	496	0.7706	-1.008
23678	23702	496	0.8639	-0.993
33413	33428	497	0.7954	-0.972
13508	13953	498	0.9166	-18.027
13529	13953	498	0.8743	-17.028
13562	13953	498	0.7231	-16.032
13940	13953	498	0.9432	-0.996
13508	34593	498	0.7259	-0.002
13940	34593	498	0.7108	17.029
30120	34593	498	0.7259	722.41
34593	34601	498	0.9836	-0.994
13166	13508	498	0.7537	-15.999
13508	13529	498	0.9134	-0.999
13508	13562	498	0.7237	-1.995
13508	13940	498	0.9658	-17.031
13508	34601	498	0.7144	-0.996
30120	30136	498	0.9672	-1.002
30136	30159	498	0.9691	-0.993
30136	30186	498	0.8989	-2.001
30136	34601	498	0.7237	722.418
13940	34601	498	0.7084	16.035
13529	13562	498	0.831	-0.996
13529	13940	498	0.9037	-16.032
29805	30120	498	0.8119	-15.99
30120	30159	498	0.9456	-1.995
30120	30186	498	0.8793	-3.003
30159	30186	498	0.9017	-1.008
13562	13940	498	0.7441	-15.036
21656	21689	499	0.7844	-1.012
30825	30845	500	0.9619	-1.0
30827	30845	500	0.8883	-1.0
30825	30827	500	0.9237	0.0
19944	28010	501	0.7038	-356.196
3662	3669	502	0.8262	-1.004
2080	2092	503	0.8276	-1.005
2080	2653	503	0.7339	-44.028
2092	2653	503	0.7116	-43.023
9767	9785	504	0.9362	-1.005
9767	9803	504	0.8879	-2.004
9785	9803	504	0.9068	-0.999
12647	12681	505	0.9432	-1.008
17183	17221	506	0.9474	-1.008
17437	17480	507	0.7429	-0.952
30453	30475	508	0.9369	-0.996
30453	30505	508	0.8762	-2.007
30475	30505	508	0.9001	-1.011
3303	3318	509	0.9162	-1.0
33117	33136	510	0.7025	-1.017
38917	38926	511	0.8881	-2.007
38924	38926	511	0.8483	-0.987
38917	38924	511	0.9119	-1.02
21591	21628	512	0.7379	-1.004
7455	7487	513	0.9448	-1.004
7455	7977	513	0.8378	-17.028
7487	7977	513	0.8228	-16.024
24165	24184	514	0.9178	-0.998
24611	24641	515	0.9801	-1.002
24611	24658	515	0.8542	820.471
24641	24658	515	0.8844	821.473
34894	34908	516	0.9843	-0.999
34894	34919	516	0.92	-2.007
34908	34919	516	0.8425	-1.008
12749	12775	517	0.7823	-2.0
12763	12775	517	0.8789	-1.004
12749	12763	517	0.8546	-0.996
510	7116	518	0.8221	-0.0
510	518	518	0.7331	-0.993
510	740	518	0.7009	-57.024
3422	3428	519	0.9194	-1.004
11686	11708	520	0.8986	-1.005
13440	13465	521	0.7061	-1.02
13465	13474	521	0.7863	-1.008
23175	23217	522	0.947	-1.002
4411	4416	523	0.7154	-1.014
10609	10635	524	0.879	-1.028
24303	24326	525	0.8989	-1.008
24303	24343	525	0.8642	-1.998
24326	24343	525	0.932	-0.99
18233	18263	526	0.807	-2.005
32213	34159	527	0.7733	781.468
32226	34159	527	0.7664	782.468
33430	34159	527	0.7901	908.563
33431	34159	527	0.7737	908.552
33443	34159	527	0.7783	909.557
33455	34159	527	0.7748	910.532
34129	34159	527	0.9223	-2.004
34148	34159	527	0.8968	-0.996
34149	34159	527	0.859	-1992.438
34159	34160	527	0.8981	0.0
34129	34149	527	0.8643	1990.434
34148	34149	527	0.8277	1991.442
34149	34160	527	0.828	-1992.438
34149	34170	527	0.7673	-1993.438
32226	34129	527	0.7765	784.471
33430	34129	527	0.7964	910.567
33431	34129	527	0.7796	910.556
33443	34129	527	0.7827	911.561
33455	34129	527	0.7783	912.536
34129	34148	527	0.9208	-1.008
34129	34160	527	0.9256	-2.004
34129	34170	527	0.8125	-3.004
32198	33443	527	0.7746	-129.09
32213	33443	527	0.774	-128.09
33264	33443	527	0.8297	-17.0
33274	33443	527	0.8553	-15.98
33280	33443	527	0.8581	-14.99
33430	33443	527	0.9526	-0.995
33443	33455	527	0.9341	-0.975
33443	34160	527	0.7795	909.557
32198	34160	527	0.758	780.468
32213	34160	527	0.7504	781.468
33430	34160	527	0.7773	908.563
33455	34160	527	0.7699	910.532
34148	34160	527	0.9605	-0.996
33430	34148	527	0.7773	909.559
33455	34148	527	0.7625	911.528
34148	34170	527	0.7586	-1.996
33431	34170	527	0.7346	907.552
32198	33430	527	0.7873	-128.095
33264	33430	527	0.8262	-16.005
33274	33430	527	0.8488	-14.985
33280	33430	527	0.8463	-13.995
33430	33431	527	0.7863	0.01
33430	33455	527	0.9236	-1.97
24208	24229	527	0.9461	-1.002
24208	24233	527	0.8597	-1.998
24208	32185	527	0.7419	129.101
24208	32198	527	0.7584	128.096
32047	32198	527	0.8198	-14.98
32185	32198	527	0.9518	-1.005
32198	32213	527	0.947	-1.0
32198	32226	527	0.9652	-2.0
32198	38836	527	0.7772	0.012
33264	33431	527	0.7228	-15.995
32047	32185	527	0.8232	-13.975
32047	32213	527	0.8397	-15.98
32047	32226	527	0.8264	-16.98
24229	32047	527	0.7006	144.078
24229	24233	527	0.8382	-0.996
33264	33274	527	0.9049	-1.02
33264	33280	527	0.8925	-2.01
33264	33455	527	0.8026	-17.975
33274	33280	527	0.9355	-0.99
33274	33455	527	0.8297	-16.955
32185	32213	527	0.9406	-2.005
32185	32226	527	0.9432	-3.005
24229	32185	527	0.7426	130.103
32213	32226	527	0.9416	-1.0
24229	32213	527	0.7631	128.098
32226	33455	527	0.7676	-128.065
33280	33455	527	0.8308	-15.965
24229	32226	527	0.7655	127.098
10135	10164	528	0.8879	-1.002
13749	13754	529	0.8962	-1.004
13754	13780	529	0.891	-1.004
13749	13780	529	0.8752	-2.008
6699	6728	530	0.9441	-1.005
3231	3243	531	0.7355	-0.924
3243	3264	531	0.912	-0.984
3231	4332	531	0.7259	-71.043
35990	36133	532	0.7165	-14.064
36133	36134	532	0.7435	0.0
35976	35996	532	0.8641	-2.031
35981	35996	532	0.7756	-1.992
35989	35996	532	0.8667	-1.029
35990	35996	532	0.9237	-1.017
35996	36002	532	0.8319	-0.99
35976	35981	532	0.7788	-0.039
35976	35989	532	0.8385	-1.002
35976	35990	532	0.9077	-1.014
35981	35989	532	0.8266	-0.963
35989	35990	532	0.9087	-0.012
35989	36002	532	0.7995	-2.019
35981	35990	532	0.8325	-0.975
35990	36002	532	0.8768	-2.007
35990	36134	532	0.714	-14.064
15019	15059	533	0.9837	-1.005
15059	35754	533	0.7998	0.003
15019	35754	533	0.8114	-1.002
34372	34381	534	0.9019	-1.068
34381	34388	534	0.956	-1.008
34381	34398	534	0.8497	-2.02
34381	39827	534	0.7233	0.008
34381	39830	534	0.7428	-0.976
34372	34388	534	0.9029	-2.076
34372	34398	534	0.8353	-3.088
39827	39830	534	0.9367	-0.984
34388	39830	534	0.7374	0.032
34388	34398	534	0.8897	-1.012
34388	39827	534	0.7178	1.016
11691	11695	535	0.8873	-0.99
6375	6681	536	0.8015	-15.99
6681	6711	536	0.9594	-1.008
6681	6730	536	0.9472	-2.004
6375	6730	536	0.7742	-17.994
6711	6730	536	0.9798	-0.996
6375	6711	536	0.767	-16.998
30844	30861	537	0.8924	-1.006
3137	3139	538	0.9273	979.449
31687	31761	539	0.7316	-2.978
31712	31761	539	0.8203	-1.99
31739	31761	539	0.841	-0.986
31687	31739	539	0.8283	-1.992
31712	31739	539	0.9071	-1.004
31687	31712	539	0.8528	-0.988
6842	6860	540	0.8525	-1.008
11956	11984	541	0.9733	-1.005
29429	29432	542	0.875	-0.944
29432	29433	542	0.9155	-0.016
29432	29461	542	0.848	-1.016
29432	29462	542	0.8096	-1.04
29432	29479	542	0.8178	-2.012
29429	29479	542	0.812	-2.956
29433	29479	542	0.8772	-1.996
29461	29479	542	0.9105	-0.996
29462	29479	542	0.8142	-0.972
29429	29461	542	0.8465	-1.96
29433	29461	542	0.9187	-1.0
29461	29462	542	0.8459	-0.024
29429	29462	542	0.7875	-1.984
29433	29462	542	0.8137	-1.024
29429	29433	542	0.9072	-0.96
35610	35632	543	0.8177	-3.016
35611	35632	543	0.7041	-3.016
35621	35632	543	0.8555	-2.02
35627	35632	543	0.8886	-1.008
35632	35763	543	0.8057	-13.988
35632	39928	543	0.7212	2.997
35632	39931	543	0.7433	2.028
35632	39935	543	0.7233	1.017
35610	39931	543	0.7917	-0.988
35621	39931	543	0.7928	0.008
35627	39931	543	0.8103	1.02
35763	39931	543	0.7195	16.016
39928	39931	543	0.9371	-0.969
39931	39935	543	0.8892	-1.011
35610	35621	543	0.9573	-0.996
35611	35621	543	0.7712	-0.996
35621	35627	543	0.9329	-1.012
35621	35763	543	0.8507	-16.008
35621	39928	543	0.7556	0.977
35621	39935	543	0.7802	-1.003
35610	35627	543	0.8914	-2.008
35611	35627	543	0.7263	-2.008
35627	35763	543	0.864	-14.996
35627	39928	543	0.7828	1.988
35627	39935	543	0.799	0.009
35610	39928	543	0.748	-0.02
39928	39935	543	0.8962	-1.979
35610	35763	543	0.8636	-17.004
35611	35763	543	0.7426	-17.004
35763	39935	543	0.702	15.005
35610	39935	543	0.7695	-1.999
35610	35611	543	0.7569	0.0
17242	17284	544	0.9157	-1.0
30994	31029	545	0.8901	-1.006
30994	31429	545	0.8896	-16.024
30994	31430	545	0.8469	-16.026
30994	31450	545	0.8614	-17.032
30994	31583	545	0.7149	-21.986
30974	30994	545	0.984	-1.0
31029	31450	545	0.8421	-16.026
31429	31450	545	0.8172	-1.008
31430	31450	545	0.9652	-1.006
30974	31450	545	0.8596	-18.032
31557	31583	545	0.9511	-1.004
31029	31429	545	0.7997	-15.018
31029	31430	545	0.7203	-15.02
30974	31029	545	0.8921	-2.006
31429	31430	545	0.7708	-0.002
30974	31429	545	0.8926	-17.024
30974	31430	545	0.8268	-17.026
30974	31557	545	0.7122	-21.982
6558	8739	546	0.7537	-114.081
6573	8739	546	0.7543	-113.079
8721	8739	546	0.9301	-0.999
6558	6573	546	0.9161	-1.002
6573	8721	546	0.7751	-112.08
6558	8721	546	0.754	-113.082
29502	29833	547	0.8944	-19.026
29521	29833	547	0.9255	-18.024
29533	29833	547	0.9192	-17.028
29792	29833	547	0.9207	-2.007
29806	29833	547	0.9498	-1.008
