identifier	precursor_charge	precursor_mz	retention_time	cluster	filename	scan
mzspec:USI000000:EK_Q_07:scan:9035	3	597.007080078125	56.708208	4345	EK_Q_07.mzML	9035
mzspec:USI000000:EK_Q_07:scan:9042	3	631.011962890625	56.749327	4449	EK_Q_07.mzML	9042
mzspec:USI000000:EK_Q_07:scan:9051	2	572.343933105469	56.819138	1413	EK_Q_07.mzML	9051
mzspec:USI000000:EK_Q_07:scan:9053	2	647.342102050781	56.836131	2037	EK_Q_07.mzML	9053
mzspec:USI000000:EK_Q_07:scan:9054	2	396.231964111328	56.844942	134	EK_Q_07.mzML	9054
mzspec:USI000000:EK_Q_07:scan:9055	4	624.603332519531	56.853769	4983	EK_Q_07.mzML	9055
mzspec:USI000000:EK_Q_07:scan:9059	2	743.346313476563	56.889756	2620	EK_Q_07.mzML	9059
mzspec:USI000000:EK_Q_07:scan:9084	3	681.6772	57.061379	4574	EK_Q_07.mzML	9084
mzspec:USI000000:EK_Q_07:scan:9086	2	881.396545410156	57.077171	3129	EK_Q_07.mzML	9086
mzspec:USI000000:EK_Q_07:scan:9088	2	749.8758	57.094384	2665	EK_Q_07.mzML	9088
mzspec:USI000000:EK_Q_07:scan:9090	2	639.311401367188	57.112023	1977	EK_Q_07.mzML	9090
mzspec:USI000000:EK_Q_07:scan:9091	2	823.40625	57.120867	2961	EK_Q_07.mzML	9091
mzspec:USI000000:EK_Q_07:scan:9102	3	587.93359375	57.199117	4316	EK_Q_07.mzML	9102
mzspec:USI000000:EK_Q_07:scan:9117	2	659.868957519531	57.303853	2117	EK_Q_07.mzML	9117
mzspec:USI000000:EK_Q_07:scan:9127	2	631.317565917969	57.379753	1909	EK_Q_07.mzML	9127
mzspec:USI000000:EK_Q_07:scan:9132	2	785.938110351563	57.423284	2809	EK_Q_07.mzML	9132
mzspec:USI000000:EK_Q_07:scan:9144	2	492.253814697266	57.522574	718	EK_Q_07.mzML	9144
mzspec:USI000000:EK_Q_07:scan:9146	2	507.822509765625	57.540351	865	EK_Q_07.mzML	9146
mzspec:USI000000:EK_Q_07:scan:9149	2	572.344360351563	57.560816	1413	EK_Q_07.mzML	9149
mzspec:USI000000:EK_Q_07:scan:9150	2	893.9134	57.569361	3177	EK_Q_07.mzML	9150
mzspec:USI000000:EK_Q_07:scan:9158	2	821.4391	57.640726	2957	EK_Q_07.mzML	9158
mzspec:USI000000:EK_Q_07:scan:9166	2	700.930969238281	57.697937	2375	EK_Q_07.mzML	9166
mzspec:USI000000:EK_Q_07:scan:9173	2	920.430236816406	57.745566	3230	EK_Q_07.mzML	9173
mzspec:USI000000:EK_Q_07:scan:9182	2	749.875366210938	57.813441	2666	EK_Q_07.mzML	9182
mzspec:USI000000:EK_Q_07:scan:9190	2	810.459167480469	57.884814	2920	EK_Q_07.mzML	9190
mzspec:USI000000:EK_Q_07:scan:9194	2	729.405944824219	57.906812	2568	EK_Q_07.mzML	9194
mzspec:USI000000:EK_Q_07:scan:9202	4	613.808288574219	57.972024	4980	EK_Q_07.mzML	9202
mzspec:USI000000:EK_Q_07:scan:9215	2	631.31787109375	58.063575	1909	EK_Q_07.mzML	9215
mzspec:USI000000:EK_Q_07:scan:9216	2	613.362487792969	58.064666	1768	EK_Q_07.mzML	9216
mzspec:USI000000:EK_Q_07:scan:9220	2	511.276031494141	58.092673	897	EK_Q_07.mzML	9220
mzspec:USI000000:EK_Q_07:scan:9221	2	479.298461914063	58.1015	616	EK_Q_07.mzML	9221
mzspec:USI000000:EK_Q_07:scan:9230	2	549.813232421875	58.167366	1205	EK_Q_07.mzML	9230
mzspec:USI000000:EK_Q_07:scan:9231	2	439.256164550781	58.176175	335	EK_Q_07.mzML	9231
mzspec:USI000000:EK_Q_07:scan:9234	2	649.8872	58.2033	2053	EK_Q_07.mzML	9234
mzspec:USI000000:EK_Q_07:scan:9259	2	572.342102050781	58.404235	1413	EK_Q_07.mzML	9259
mzspec:USI000000:EK_Q_07:scan:9262	2	661.838012695313	58.429808	2127	EK_Q_07.mzML	9262
mzspec:USI000000:EK_Q_07:scan:9263	2	851.406188964844	58.438663	3054	EK_Q_07.mzML	9263
mzspec:USI000000:EK_Q_07:scan:9275	2	835.937866210938	58.525627	3001	EK_Q_07.mzML	9275
mzspec:USI000000:EK_Q_07:scan:9283	2	844.451599121094	58.589752	3036	EK_Q_07.mzML	9283
mzspec:USI000000:EK_Q_07:scan:9289	2	492.253173828125	58.643423	718	EK_Q_07.mzML	9289
mzspec:USI000000:EK_Q_07:scan:9292	3	725.3544921875	58.656721	4630	EK_Q_07.mzML	9292
mzspec:USI000000:EK_Q_07:scan:9313	2	631.318725585938	58.800323	1909	EK_Q_07.mzML	9313
mzspec:USI000000:EK_Q_07:scan:9315	2	613.3642578125	58.817992	1768	EK_Q_07.mzML	9315
mzspec:USI000000:EK_Q_07:scan:9322	2	773.873107910156	58.869848	2755	EK_Q_07.mzML	9322
mzspec:USI000000:EK_Q_07:scan:9327	2	663.855529785156	58.913509	2135	EK_Q_07.mzML	9327
mzspec:USI000000:EK_Q_07:scan:9334	2	593.805053710938	58.964501	1614	EK_Q_07.mzML	9334
mzspec:USI000000:EK_Q_07:scan:9336	3	547.958129882813	58.982153	4198	EK_Q_07.mzML	9336
mzspec:USI000000:EK_Q_07:scan:9337	2	563.770812988281	58.99098	1326	EK_Q_07.mzML	9337
mzspec:USI000000:EK_Q_07:scan:9345	2	837.470703125	59.056392	3008	EK_Q_07.mzML	9345
mzspec:USI000000:EK_Q_07:scan:9356	2	562.275573730469	59.14252	1322	EK_Q_07.mzML	9356
mzspec:USI000000:EK_Q_07:scan:9359	3	641.9587	59.164676	4486	EK_Q_07.mzML	9359
mzspec:USI000000:EK_Q_07:scan:9388	3	725.357116699219	59.39886	4630	EK_Q_07.mzML	9388
mzspec:USI000000:EK_Q_07:scan:9390	2	631.349365234375	59.409153	1915	EK_Q_07.mzML	9390
mzspec:USI000000:EK_Q_07:scan:9391	2	777.918090820313	59.417997	2772	EK_Q_07.mzML	9391
mzspec:USI000000:EK_Q_07:scan:9400	2	631.357238769531	59.482887	1916	EK_Q_07.mzML	9400
mzspec:USI000000:EK_Q_07:scan:9427	2	658.356079101563	59.680793	2105	EK_Q_07.mzML	9427
mzspec:USI000000:EK_Q_07:scan:9438	2	631.319030761719	59.739106	1913	EK_Q_07.mzML	9438
mzspec:USI000000:EK_Q_07:scan:9443	3	559.665	59.783289	4222	EK_Q_07.mzML	9443
mzspec:USI000000:EK_Q_07:scan:9452	2	663.852905273438	59.854043	2135	EK_Q_07.mzML	9452
mzspec:USI000000:EK_Q_07:scan:9455	2	492.255340576172	59.881185	718	EK_Q_07.mzML	9455
mzspec:USI000000:EK_Q_07:scan:9459	2	872.93017578125	59.909189	3112	EK_Q_07.mzML	9459
mzspec:USI000000:EK_Q_07:scan:9469	3	862.4271	59.979317	4814	EK_Q_07.mzML	9469
mzspec:USI000000:EK_Q_07:scan:9491	2	835.466	60.15975	2998	EK_Q_07.mzML	9491
mzspec:USI000000:EK_Q_07:scan:9493	3	725.354858398438	60.17364	4630	EK_Q_07.mzML	9493
mzspec:USI000000:EK_Q_07:scan:9499	2	476.785919189453	60.2273	598	EK_Q_07.mzML	9499
mzspec:USI000000:EK_Q_07:scan:9502	2	610.357482910156	60.238606	1755	EK_Q_07.mzML	9502
mzspec:USI000000:EK_Q_07:scan:9503	2	1039.0187	60.247465	3419	EK_Q_07.mzML	9503
mzspec:USI000000:EK_Q_07:scan:9524	3	631.339782714844	60.413582	4452	EK_Q_07.mzML	9524
mzspec:USI000000:EK_Q_07:scan:9526	2	948.9706	60.431284	3296	EK_Q_07.mzML	9526
mzspec:USI000000:EK_Q_07:scan:9527	2	590.320617675781	60.440111	1595	EK_Q_07.mzML	9527
mzspec:USI000000:EK_Q_07:scan:9535	2	603.818542480469	60.502907	1707	EK_Q_07.mzML	9535
mzspec:USI000000:EK_Q_07:scan:9539	3	559.663818359375	60.537578	4222	EK_Q_07.mzML	9539
mzspec:USI000000:EK_Q_07:scan:9552	3	551.636962890625	60.647688	4204	EK_Q_07.mzML	9552
mzspec:USI000000:EK_Q_07:scan:9560	2	663.851379394531	60.712034	2135	EK_Q_07.mzML	9560
mzspec:USI000000:EK_Q_07:scan:9568	2	639.3603515625	60.772097	1982	EK_Q_07.mzML	9568
mzspec:USI000000:EK_Q_07:scan:9580	2	835.97119140625	60.86908	3003	EK_Q_07.mzML	9580
mzspec:USI000000:EK_Q_07:scan:9581	2	514.830139160156	60.877907	924	EK_Q_07.mzML	9581
mzspec:USI000000:EK_Q_07:scan:9590	2	511.27001953125	60.950557	893	EK_Q_07.mzML	9590
mzspec:USI000000:EK_Q_07:scan:9592	2	412.700073242188	60.965437	197	EK_Q_07.mzML	9592
mzspec:USI000000:EK_Q_07:scan:9611	2	590.319702148438	61.120947	1595	EK_Q_07.mzML	9611
mzspec:USI000000:EK_Q_07:scan:9612	2	522.260620117188	61.12692	970	EK_Q_07.mzML	9612
mzspec:USI000000:EK_Q_07:scan:9613	2	585.820983886719	61.134264	1546	EK_Q_07.mzML	9613
mzspec:USI000000:EK_Q_07:scan:9616	2	530.245910644531	61.159858	1040	EK_Q_07.mzML	9616
mzspec:USI000000:EK_Q_07:scan:9639	3	551.638305664063	61.307739	4204	EK_Q_07.mzML	9639
mzspec:USI000000:EK_Q_07:scan:9651	2	878.439575195313	61.403052	3126	EK_Q_07.mzML	9651
mzspec:USI000000:EK_Q_07:scan:9656	2	542.331115722656	61.447235	1150	EK_Q_07.mzML	9656
mzspec:USI000000:EK_Q_07:scan:9662	2	828.393127441406	61.484593	2981	EK_Q_07.mzML	9662
mzspec:USI000000:EK_Q_07:scan:9663	3	585.961303710938	61.490489	4310	EK_Q_07.mzML	9663
mzspec:USI000000:EK_Q_07:scan:9665	2	741.360473632813	61.508177	2616	EK_Q_07.mzML	9665
mzspec:USI000000:EK_Q_07:scan:9669	2	836.909240722656	61.544194	3004	EK_Q_07.mzML	9669
mzspec:USI000000:EK_Q_07:scan:9682	2	511.270202636719	61.630804	893	EK_Q_07.mzML	9682
mzspec:USI000000:EK_Q_07:scan:9686	3	593.28857421875	61.652085	4331	EK_Q_07.mzML	9686
mzspec:USI000000:EK_Q_07:scan:9694	3	869.109497070313	61.710092	4825	EK_Q_07.mzML	9694
mzspec:USI000000:EK_Q_07:scan:9700	2	478.771118164063	61.756236	608	EK_Q_07.mzML	9700
mzspec:USI000000:EK_Q_07:scan:9716	2	835.955200195313	61.880146	3002	EK_Q_07.mzML	9716
mzspec:USI000000:EK_Q_07:scan:9731	2	824.945373535156	62.004448	2962	EK_Q_07.mzML	9731
mzspec:USI000000:EK_Q_07:scan:9744	3	612.975952148438	62.111255	4394	EK_Q_07.mzML	9744
mzspec:USI000000:EK_Q_07:scan:9748	2	878.4406	62.136276	3127	EK_Q_07.mzML	9748
mzspec:USI000000:EK_Q_07:scan:9749	2	725.379028320313	62.141213	2541	EK_Q_07.mzML	9749
mzspec:USI000000:EK_Q_07:scan:9751	3	648.361145019531	62.158142	4508	EK_Q_07.mzML	9751
mzspec:USI000000:EK_Q_07:scan:9757	2	972.034790039063	62.21188	3353	EK_Q_07.mzML	9757
mzspec:USI000000:EK_Q_07:scan:9760	2	828.396484375	62.228199	2981	EK_Q_07.mzML	9760
mzspec:USI000000:EK_Q_07:scan:9762	2	687.380737304688	62.245867	2286	EK_Q_07.mzML	9762
mzspec:USI000000:EK_Q_07:scan:9775	2	825.411804199219	62.355382	2965	EK_Q_07.mzML	9775
mzspec:USI000000:EK_Q_07:scan:9777	4	568.539855957031	62.373699	4975	EK_Q_07.mzML	9777
mzspec:USI000000:EK_Q_07:scan:9781	2	511.270477294922	62.39667	893	EK_Q_07.mzML	9781
mzspec:USI000000:EK_Q_07:scan:9784	3	757.381225585938	62.41738	4676	EK_Q_07.mzML	9784
mzspec:USI000000:EK_Q_07:scan:9794	2	591.320495605469	62.486861	1598	EK_Q_07.mzML	9794
mzspec:USI000000:EK_Q_07:scan:9795	2	792.447692871094	62.495703	2840	EK_Q_07.mzML	9795
mzspec:USI000000:EK_Q_07:scan:9804	2	971.542114257813	62.568486	3348	EK_Q_07.mzML	9804
mzspec:USI000000:EK_Q_07:scan:9821	2	533.293334960938	62.709449	1082	EK_Q_07.mzML	9821
mzspec:USI000000:EK_Q_07:scan:9830	2	749.930603027344	62.772353	2668	EK_Q_07.mzML	9830
mzspec:USI000000:EK_Q_07:scan:9831	2	552.78662109375	62.781178	1226	EK_Q_07.mzML	9831
mzspec:USI000000:EK_Q_07:scan:9848	3	766.759765625	62.911995	4698	EK_Q_07.mzML	9848
mzspec:USI000000:EK_Q_07:scan:9850	2	549.287231445313	62.928366	1196	EK_Q_07.mzML	9850
mzspec:USI000000:EK_Q_07:scan:9860	2	664.3445	63.009391	2137	EK_Q_07.mzML	9860
mzspec:USI000000:EK_Q_07:scan:9863	2	878.440063476563	63.035016	3126	EK_Q_07.mzML	9863
mzspec:USI000000:EK_Q_07:scan:9869	3	410.854949951172	63.081175	3669	EK_Q_07.mzML	9869
mzspec:USI000000:EK_Q_07:scan:9871	2	511.270080566406	63.091279	893	EK_Q_07.mzML	9871
mzspec:USI000000:EK_Q_07:scan:9874	2	594.364929199219	63.117812	1628	EK_Q_07.mzML	9874
mzspec:USI000000:EK_Q_07:scan:9876	3	585.963500976563	63.135448	4309	EK_Q_07.mzML	9876
mzspec:USI000000:EK_Q_07:scan:9877	2	543.78271484375	63.144919	1171	EK_Q_07.mzML	9877
mzspec:USI000000:EK_Q_07:scan:9881	2	833.426879882813	63.171166	2994	EK_Q_07.mzML	9881
mzspec:USI000000:EK_Q_07:scan:9883	2	748.430786132813	63.187075	2659	EK_Q_07.mzML	9883
mzspec:USI000000:EK_Q_07:scan:9892	3	967.156860351563	63.257587	4894	EK_Q_07.mzML	9892
mzspec:USI000000:EK_Q_07:scan:9913	2	532.793395996094	63.393796	1076	EK_Q_07.mzML	9913
mzspec:USI000000:EK_Q_07:scan:9917	2	833.438842773438	63.414458	2995	EK_Q_07.mzML	9917
mzspec:USI000000:EK_Q_07:scan:9918	2	561.813659667969	63.423286	1318	EK_Q_07.mzML	9918
mzspec:USI000000:EK_Q_07:scan:9927	2	549.295532226563	63.496006	1197	EK_Q_07.mzML	9927
mzspec:USI000000:EK_Q_07:scan:9932	2	563.826599121094	63.54019	1332	EK_Q_07.mzML	9932
mzspec:USI000000:EK_Q_07:scan:9937	3	886.465576171875	63.578971	4839	EK_Q_07.mzML	9937
mzspec:USI000000:EK_Q_07:scan:9942	2	980.485473632813	63.619667	3362	EK_Q_07.mzML	9942
mzspec:USI000000:EK_Q_07:scan:9945	2	610.184509277344	63.646811	1753	EK_Q_07.mzML	9945
mzspec:USI000000:EK_Q_07:scan:9951	3	562.300659179688	63.688023	4231	EK_Q_07.mzML	9951
mzspec:USI000000:EK_Q_07:scan:9959	2	878.440795898438	63.750625	3126	EK_Q_07.mzML	9959
mzspec:USI000000:EK_Q_07:scan:9965	2	579.832214355469	63.803617	1498	EK_Q_07.mzML	9965
mzspec:USI000000:EK_Q_07:scan:9970	2	511.270385742188	63.842403	893	EK_Q_07.mzML	9970
mzspec:USI000000:EK_Q_07:scan:9982	3	605.330322265625	63.941126	4371	EK_Q_07.mzML	9982
mzspec:USI000000:EK_Q_07:scan:9984	4	649.6337890625	63.957295	4991	EK_Q_07.mzML	9984
mzspec:USI000000:EK_Q_07:scan:9989	2	503.791137695313	64.002122	824	EK_Q_07.mzML	9989
mzspec:USI000000:EK_Q_07:scan:9993	2	667.847229003906	64.025876	2154	EK_Q_07.mzML	9993
mzspec:USI000000:EK_Q_07:scan:10003	2	532.793640136719	64.099343	1076	EK_Q_07.mzML	10003
mzspec:USI000000:EK_Q_07:scan:10005	2	304.696716308594	64.110766	1	EK_Q_07.mzML	10005
mzspec:USI000000:EK_Q_07:scan:10007	2	313.209991455078	64.119193	7	EK_Q_07.mzML	10007
mzspec:USI000000:EK_Q_07:scan:10008	2	307.174072265625	64.12457	3	EK_Q_07.mzML	10008
mzspec:USI000000:EK_Q_07:scan:10021	2	903.485412597656	64.222832	3202	EK_Q_07.mzML	10021
mzspec:USI000000:EK_Q_07:scan:10027	2	855.382385253906	64.265791	3081	EK_Q_07.mzML	10027
mzspec:USI000000:EK_Q_07:scan:10029	3	804.0675	64.283443	4752	EK_Q_07.mzML	10029
mzspec:USI000000:EK_Q_07:scan:10037	3	783.406005859375	64.344216	4727	EK_Q_07.mzML	10037
mzspec:USI000000:EK_Q_07:scan:10052	2	1206.10168457031	64.468745	3469	EK_Q_07.mzML	10052
mzspec:USI000000:EK_Q_07:scan:10055	4	617.033630371094	64.495889	4982	EK_Q_07.mzML	10055
mzspec:USI000000:EK_Q_07:scan:10068	2	511.269653320313	64.579229	893	EK_Q_07.mzML	10068
mzspec:USI000000:EK_Q_07:scan:10088	2	579.830505371094	64.7296	1496	EK_Q_07.mzML	10088
mzspec:USI000000:EK_Q_07:scan:10089	2	711.887512207031	64.735385	2460	EK_Q_07.mzML	10089
mzspec:USI000000:EK_Q_07:scan:10090	2	469.277770996094	64.742796	533	EK_Q_07.mzML	10090
mzspec:USI000000:EK_Q_07:scan:10092	2	596.342590332031	64.759935	1645	EK_Q_07.mzML	10092
mzspec:USI000000:EK_Q_07:scan:10093	2	874.909057617188	64.768779	3118	EK_Q_07.mzML	10093
mzspec:USI000000:EK_Q_07:scan:10098	2	532.793884277344	64.800369	1076	EK_Q_07.mzML	10098
mzspec:USI000000:EK_Q_07:scan:10101	2	586.363952636719	64.826787	1555	EK_Q_07.mzML	10101
mzspec:USI000000:EK_Q_07:scan:10112	2	570.352416992188	64.903817	1390	EK_Q_07.mzML	10112
mzspec:USI000000:EK_Q_07:scan:10115	2	484.777221679688	64.930333	657	EK_Q_07.mzML	10115
mzspec:USI000000:EK_Q_07:scan:10120	3	804.0671	64.960108	4749	EK_Q_07.mzML	10120
mzspec:USI000000:EK_Q_07:scan:10143	2	382.220062255859	65.133009	104	EK_Q_07.mzML	10143
mzspec:USI000000:EK_Q_07:scan:10148	2	473.765045166016	65.177192	559	EK_Q_07.mzML	10148
mzspec:USI000000:EK_Q_07:scan:10152	2	660.841735839844	65.199388	2123	EK_Q_07.mzML	10152
mzspec:USI000000:EK_Q_07:scan:10159	2	511.270874023438	65.246121	893	EK_Q_07.mzML	10159
mzspec:USI000000:EK_Q_07:scan:10160	2	726.85107421875	65.254965	2549	EK_Q_07.mzML	10160
mzspec:USI000000:EK_Q_07:scan:10161	2	608.364135742188	65.261848	1742	EK_Q_07.mzML	10161
mzspec:USI000000:EK_Q_07:scan:10162	2	633.877258300781	65.270677	1943	EK_Q_07.mzML	10162
mzspec:USI000000:EK_Q_07:scan:10171	2	608.356140136719	65.338584	1742	EK_Q_07.mzML	10171
mzspec:USI000000:EK_Q_07:scan:10175	2	554.360778808594	65.373923	1241	EK_Q_07.mzML	10175
mzspec:USI000000:EK_Q_07:scan:10176	2	972.49365234375	65.382784	3354	EK_Q_07.mzML	10176
mzspec:USI000000:EK_Q_07:scan:10181	2	579.8310546875	65.41473	1496	EK_Q_07.mzML	10181
mzspec:USI000000:EK_Q_07:scan:10193	2	532.793273925781	65.508619	1076	EK_Q_07.mzML	10193
mzspec:USI000000:EK_Q_07:scan:10200	2	639.334289550781	65.571167	1981	EK_Q_07.mzML	10200
mzspec:USI000000:EK_Q_07:scan:10214	3	804.0676	65.676468	4752	EK_Q_07.mzML	10214
mzspec:USI000000:EK_Q_07:scan:10222	2	757.368103027344	65.734024	2704	EK_Q_07.mzML	10222
mzspec:USI000000:EK_Q_07:scan:10248	2	550.317687988281	65.912857	1207	EK_Q_07.mzML	10248
mzspec:USI000000:EK_Q_07:scan:10279	2	579.831726074219	66.159508	1496	EK_Q_07.mzML	10279
mzspec:USI000000:EK_Q_07:scan:10291	3	918.1265	66.256408	4871	EK_Q_07.mzML	10291
mzspec:USI000000:EK_Q_07:scan:10303	2	706.424682617188	66.348147	2421	EK_Q_07.mzML	10303
mzspec:USI000000:EK_Q_07:scan:10304	2	738.898620605469	66.355075	2601	EK_Q_07.mzML	10304
mzspec:USI000000:EK_Q_07:scan:10333	2	705.408203125	66.579719	2414	EK_Q_07.mzML	10333
mzspec:USI000000:EK_Q_07:scan:10335	2	532.792907714844	66.596017	1076	EK_Q_07.mzML	10335
mzspec:USI000000:EK_Q_07:scan:10336	3	597.995422363281	66.604844	4346	EK_Q_07.mzML	10336
mzspec:USI000000:EK_Q_07:scan:10344	2	859.9686	66.665394	3095	EK_Q_07.mzML	10344
mzspec:USI000000:EK_Q_07:scan:10354	2	874.959167480469	66.741515	3119	EK_Q_07.mzML	10354
mzspec:USI000000:EK_Q_07:scan:10355	2	723.364807128906	66.750358	2527	EK_Q_07.mzML	10355
mzspec:USI000000:EK_Q_07:scan:10376	2	579.830993652344	66.9249	1502	EK_Q_07.mzML	10376
mzspec:USI000000:EK_Q_07:scan:10399	2	694.866088867188	67.116532	2337	EK_Q_07.mzML	10399
mzspec:USI000000:EK_Q_07:scan:10420	2	532.79248046875	67.290274	1076	EK_Q_07.mzML	10420
mzspec:USI000000:EK_Q_07:scan:10422	2	787.917602539063	67.303145	2823	EK_Q_07.mzML	10422
mzspec:USI000000:EK_Q_07:scan:10423	2	1037.01477050781	67.312005	3418	EK_Q_07.mzML	10423
mzspec:USI000000:EK_Q_07:scan:10432	3	514.627319335938	67.381568	4079	EK_Q_07.mzML	10432
mzspec:USI000000:EK_Q_07:scan:10434	2	550.793334960938	67.399236	1211	EK_Q_07.mzML	10434
mzspec:USI000000:EK_Q_07:scan:10455	2	639.887451171875	67.574084	1988	EK_Q_07.mzML	10455
mzspec:USI000000:EK_Q_07:scan:10465	2	699.397644042969	67.65713	2368	EK_Q_07.mzML	10465
mzspec:USI000000:EK_Q_07:scan:10476	2	743.427673339844	67.744853	2628	EK_Q_07.mzML	10476
mzspec:USI000000:EK_Q_07:scan:10477	2	767.4514	67.753526	2739	EK_Q_07.mzML	10477
mzspec:USI000000:EK_Q_07:scan:10504	2	795.966491699219	67.970491	2865	EK_Q_07.mzML	10504
mzspec:USI000000:EK_Q_07:scan:10508	2	532.792602539063	67.999027	1076	EK_Q_07.mzML	10508
mzspec:USI000000:EK_Q_07:scan:10509	2	710.361877441406	68.002364	2451	EK_Q_07.mzML	10509
mzspec:USI000000:EK_Q_07:scan:10510	3	530.979736328125	68.007356	4140	EK_Q_07.mzML	10510
mzspec:USI000000:EK_Q_07:scan:10519	2	799.464416503906	68.081483	2883	EK_Q_07.mzML	10519
mzspec:USI000000:EK_Q_07:scan:10547	2	470.791229248047	68.318008	539	EK_Q_07.mzML	10547
mzspec:USI000000:EK_Q_07:scan:10553	2	831.464721679688	68.365679	2990	EK_Q_07.mzML	10553
mzspec:USI000000:EK_Q_07:scan:10564	2	318.196472167969	68.450127	10	EK_Q_07.mzML	10564
mzspec:USI000000:EK_Q_07:scan:10565	2	326.709777832031	68.454563	18	EK_Q_07.mzML	10565
mzspec:USI000000:EK_Q_07:scan:10566	3	593.3428	68.462	4332	EK_Q_07.mzML	10566
mzspec:USI000000:EK_Q_07:scan:10567	2	335.223052978516	68.470809	23	EK_Q_07.mzML	10567
mzspec:USI000000:EK_Q_07:scan:10569	2	337.700408935547	68.488463	25	EK_Q_07.mzML	10569
mzspec:USI000000:EK_Q_07:scan:10570	3	887.083618164063	68.497307	4841	EK_Q_07.mzML	10570
mzspec:USI000000:EK_Q_07:scan:10575	2	329.187896728516	68.529052	21	EK_Q_07.mzML	10575
mzspec:USI000000:EK_Q_07:scan:10576	3	887.416687011719	68.533429	4843	EK_Q_07.mzML	10576
mzspec:USI000000:EK_Q_07:scan:10605	2	710.361572265625	68.746421	2451	EK_Q_07.mzML	10605
mzspec:USI000000:EK_Q_07:scan:10607	2	532.792846679688	68.76409	1076	EK_Q_07.mzML	10607
mzspec:USI000000:EK_Q_07:scan:10617	2	956.46142578125	68.845022	3312	EK_Q_07.mzML	10617
mzspec:USI000000:EK_Q_07:scan:10627	3	637.6376953125	68.925445	4469	EK_Q_07.mzML	10627
mzspec:USI000000:EK_Q_07:scan:10632	2	629.381713867188	68.970288	1894	EK_Q_07.mzML	10632
mzspec:USI000000:EK_Q_07:scan:10637	3	687.689636230469	69.005449	4583	EK_Q_07.mzML	10637
mzspec:USI000000:EK_Q_07:scan:10657	2	318.196350097656	69.169914	11	EK_Q_07.mzML	10657
mzspec:USI000000:EK_Q_07:scan:10670	3	786.433532714844	69.279505	4735	EK_Q_07.mzML	10670
mzspec:USI000000:EK_Q_07:scan:10686	2	762.824401855469	69.411099	2722	EK_Q_07.mzML	10686
mzspec:USI000000:EK_Q_07:scan:10690	2	710.363098144531	69.439672	2452	EK_Q_07.mzML	10690
mzspec:USI000000:EK_Q_07:scan:10691	2	490.758453369141	69.448499	704	EK_Q_07.mzML	10691
mzspec:USI000000:EK_Q_07:scan:10709	2	532.79296875	69.601075	1076	EK_Q_07.mzML	10709
mzspec:USI000000:EK_Q_07:scan:10719	2	623.852355957031	69.682675	1841	EK_Q_07.mzML	10719
mzspec:USI000000:EK_Q_07:scan:10734	2	877.383117675781	69.800014	3125	EK_Q_07.mzML	10734
mzspec:USI000000:EK_Q_07:scan:10773	2	521.139282226563	70.127134	959	EK_Q_07.mzML	10773
mzspec:USI000000:EK_Q_07:scan:10776	3	652.3482	70.142088	4521	EK_Q_07.mzML	10776
mzspec:USI000000:EK_Q_07:scan:10787	2	978.0177	70.224432	3358	EK_Q_07.mzML	10787
mzspec:USI000000:EK_Q_07:scan:10798	2	625.344055175781	70.309578	1853	EK_Q_07.mzML	10798
mzspec:USI000000:EK_Q_07:scan:10815	3	764.7307	70.431384	4692	EK_Q_07.mzML	10815
mzspec:USI000000:EK_Q_07:scan:10826	3	816.111145019531	70.514432	4766	EK_Q_07.mzML	10826
mzspec:USI000000:EK_Q_07:scan:10837	2	710.423583984375	70.601349	2453	EK_Q_07.mzML	10837
mzspec:USI000000:EK_Q_07:scan:10853	2	851.460205078125	70.729301	3055	EK_Q_07.mzML	10853
mzspec:USI000000:EK_Q_07:scan:10861	2	740.42138671875	70.789922	2610	EK_Q_07.mzML	10861
mzspec:USI000000:EK_Q_07:scan:10870	3	652.3483	70.858678	4521	EK_Q_07.mzML	10870
mzspec:USI000000:EK_Q_07:scan:10881	2	978.517700195313	70.950591	3360	EK_Q_07.mzML	10881
mzspec:USI000000:EK_Q_07:scan:10904	2	484.74072265625	71.135499	656	EK_Q_07.mzML	10904
mzspec:USI000000:EK_Q_07:scan:10907	2	896.492248535156	71.162012	3185	EK_Q_07.mzML	10907
mzspec:USI000000:EK_Q_07:scan:10912	2	939.998107910156	71.20686	3267	EK_Q_07.mzML	10912
mzspec:USI000000:EK_Q_07:scan:10914	3	816.113647460938	71.217935	4766	EK_Q_07.mzML	10914
mzspec:USI000000:EK_Q_07:scan:10915	3	597.9983	71.223375	4348	EK_Q_07.mzML	10915
mzspec:USI000000:EK_Q_07:scan:10968	2	978.0183	71.663433	3358	EK_Q_07.mzML	10968
mzspec:USI000000:EK_Q_07:scan:10969	2	814.434020996094	71.666992	2931	EK_Q_07.mzML	10969
mzspec:USI000000:EK_Q_07:scan:10994	2	860.478820800781	71.874675	3097	EK_Q_07.mzML	10994
mzspec:USI000000:EK_Q_07:scan:11002	2	728.894592285156	71.933021	2564	EK_Q_07.mzML	11002
mzspec:USI000000:EK_Q_07:scan:11004	3	486.265441894531	71.944882	3960	EK_Q_07.mzML	11004
mzspec:USI000000:EK_Q_07:scan:11025	2	576.861206054688	72.109353	1455	EK_Q_07.mzML	11025
mzspec:USI000000:EK_Q_07:scan:11035	2	540.284912109375	72.189086	1130	EK_Q_07.mzML	11035
